Precincts,Borough,Crime,Latitude,Longitude
50,Bronx,"HARASSMENT,SUBD 3,4,5",40.87593313800004,-73.90192479599993
73,Brooklyn,"HARASSMENT,SUBD 1,CIVILIAN",40.677292057000045,-73.90652155499998
120,Staten Island,LURING A CHILD,40.635259993000034,-74.126321052
60,Brooklyn,"LARCENY,PETIT FROM OPEN AREAS,",40.57647614900003,-73.96677544099998
19,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.77173892500008,-73.95018600799993
72,Brooklyn,CRIMINAL CONTEMPT 1,40.64511408300007,-74.01032182599994
69,Brooklyn,"MENACING,UNCLASSIFIED",40.63530664300004,-73.91559856999999
67,Brooklyn,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.66323721100008,-73.93158147999998
73,Brooklyn,"LARCENY,PETIT FROM BUILDING,UN",40.66892692300007,-73.92258173299997
49,Bronx,"MISCHIEF,CRIMINAL,    UNCL 2ND",40.85557168400004,-73.86766034499993
52,Bronx,ASSAULT 3,40.86743201600007,-73.89181744999998
48,Bronx,ASSAULT 3,40.84151174600004,-73.88408199799993
66,Brooklyn,"ROBBERY,CAR JACKING",40.63933945600007,-73.99622891899996
24,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.794515091000044,-73.96632353299998
5,Manhattan,"HARASSMENT,SUBD 1,CIVILIAN",40.72261019100006,-73.99233874299993
44,Bronx,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.83289538100007,-73.92671649599998
115,Queens,"LARCENY,PETIT FROM STORE-SHOPL",40.76303958000005,-73.87582201199997
46,Bronx,"ARSON 2,3,4",40.849456428000046,-73.921728235
18,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.76795511000005,-73.982362342
79,Brooklyn,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",40.691471233000065,-73.94407972599998
18,Manhattan,"ASSAULT 2,1,UNCLASSIFIED",40.76377507700005,-73.98377853199997
52,Bronx,ASSAULT 3,40.880335555000045,-73.87874183599996
103,Queens,"HARASSMENT,SUBD 3,4,5",40.705467835000036,-73.79489628999994
75,Brooklyn,"CONTROLLED SUBSTANCE, INTENT T",40.65730191800003,-73.879997813
44,Bronx,"MARIJUANA, POSSESSION 4 & 5",40.83700138800003,-73.92239338699994
46,Bronx,"ASSAULT 2,1,UNCLASSIFIED",40.84711223000005,-73.91747680999998
71,Brooklyn,"LARCENY,PETIT OF LICENSE PLATE",40.66207687900004,-73.95537172999997
103,Queens,STRANGULATION 1ST,40.68800656500007,-73.80332630399994
52,Bronx,"CONTROLLED SUBSTANCE,INTENT TO",40.86033018200004,-73.90943477799993
40,Bronx,ASSAULT 3,40.80904299700006,-73.91369851599995
41,Bronx,"MARIJUANA, POSSESSION",40.791151867000046,-73.884371919
32,Manhattan,"CONTEMPT,CRIMINAL",40.814712230000055,-73.94227461199995
14,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.749733638000066,-73.98967568499995
34,Manhattan,"ROBBERY,OPEN AREA UNCLASSIFIED",40.85920082200005,-73.92276152799997
90,Brooklyn,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.70867333100006,-73.95857955299994
63,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.63138484800004,-73.93305523299993
43,Bronx,WEAPONS POSSESSION 3,40.82618399900008,-73.84969928199997
18,Manhattan,"LARCENY,PETIT FROM OPEN AREAS,",40.76239442000008,-73.98342149499997
88,Brooklyn,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",40.688490055000045,-73.97388081099997
63,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.62600474100003,-73.92798837099998
113,Queens,"HARASSMENT,SUBD 3,4,5",40.698995618000026,-73.75423589299999
14,Manhattan,"LARCENY,PETIT BY FALSE PROMISE",40.759768442000045,-73.98981129799995
17,Manhattan,ASSAULT 3,40.75252677200007,-73.96879547099996
40,Bronx,ASSAULT 3,40.81842782300004,-73.92228859599999
62,Brooklyn,ASSAULT 3,40.59881263200003,-73.99770761099995
18,Manhattan,"LARCENY,GRAND BY DISHONEST EMP",40.76650863200007,-73.98236272499997
43,Bronx,CRIMINAL CONTEMPT 1,40.826163303000044,-73.87115146299993
13,Manhattan,"STOLEN PROPERTY 2,1,POSSESSION",40.735211323000044,-73.99169139799993
19,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.76453553900007,-73.97072838799994
52,Bronx,"LARCENY,GRAND BY EXTORTION",40.86940749200004,-73.87999831299999
44,Bronx,"CONTROLLED SUBSTANCE,POSSESS.",40.84518851800004,-73.91416485899998
103,Queens,"HARASSMENT,SUBD 3,4,5",40.69899654900007,-73.80488070299998
42,Bronx,SEXUAL ABUSE,40.82256991600008,-73.91130716899994
71,Brooklyn,"HARASSMENT,SUBD 1,CIVILIAN",40.66292739000005,-73.94795681099998
78,Brooklyn,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",40.67596542000007,-73.97286545699995
40,Bronx,AGGRAVATED HARASSMENT 2,40.81139956100003,-73.905238619
79,Brooklyn,AGGRAVATED HARASSMENT 2,40.69445782500002,-73.95070172699997
60,Brooklyn,CRIMINAL CONTEMPT 1,40.591329037000044,-73.98274384199993
69,Brooklyn,LEAVING SCENE-ACCIDENT-PERSONA,40.65003394200004,-73.89125460099996
102,Queens,"ROBBERY,POCKETBOOK/CARRIED BAG",40.69687289500007,-73.83716682999993
105,Queens,"FRAUD,UNCLASSIFIED-MISDEMEANOR",40.71173839800008,-73.73512536899995
23,Manhattan,AGGRAVATED HARASSMENT 2,40.78621722200006,-73.94380515399996
77,Brooklyn,AGGRAVATED HARASSMENT 2,40.67498697000008,-73.94584562599994
90,Brooklyn,ASSAULT 3,40.71107159500008,-73.95000409899995
43,Bronx,RAPE 3,40.82310129900002,-73.86969046099993
52,Bronx,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.87421741100008,-73.87853242199996
6,Manhattan,"SEXUAL ABUSE 3,2",40.734226128000046,-74.00540668899998
52,Bronx,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.87915851600008,-73.87656342899999
101,Queens,SODOMY 1,40.60295159100008,-73.74997626099997
104,Queens,"HARASSMENT,SUBD 3,4,5",40.72616225000007,-73.88765238999997
73,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.67541508500005,-73.90374463299997
13,Manhattan,ASSAULT 3,40.74479335700005,-73.99329254599996
110,Queens,"LARCENY,PETIT FROM STORE-SHOPL",40.734485480000046,-73.86801268899995
40,Bronx,"CONTROLLED SUBSTANCE, POSSESSI",40.81486354100008,-73.91990116399995
120,Staten Island,VIOLATION OF ORDER OF PROTECTI,40.607438986000034,-74.06257308199997
108,Queens,"HARASSMENT,SUBD 3,4,5",40.73991171500006,-73.90389684599995
5,Manhattan,"LARCENY,PETIT BY FALSE PROMISE",40.72405138100004,-73.99618083599995
24,Manhattan,"HARASSMENT,SUBD 3,4,5",40.80143415400005,-73.96498722399997
66,Brooklyn,CRIMINAL CONTEMPT 1,40.63769400900002,-73.98217697899997
68,Brooklyn,"LARCENY,GRAND OF AUTO",40.63179040400007,-74.02913341299995
104,Queens,"HARASSMENT,SUBD 3,4,5",40.70369657400005,-73.89667082199998
52,Bronx,"LARCENY,PETIT FROM AUTO",40.87785232600004,-73.87178898099995
24,Manhattan,"LARCENY,PETIT OF VEHICLE ACCES",40.79858457300003,-73.97315498899997
109,Queens,"LARCENY,GRAND FROM STORE-SHOPL",40.77851795200007,-73.77631440599998
60,Brooklyn,"CONTROLLED SUBSTANCE, POSSESSI",40.583100608000045,-73.98635690799993
28,Manhattan,"CONTEMPT,CRIMINAL",40.80326882400004,-73.94661899399993
73,Brooklyn,CRIMINAL CONTEMPT 1,40.67655347200008,-73.913224632
14,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.75043076800005,-73.98928217599996
43,Bronx,"ROBBERY,PERSONAL ELECTRONIC DEVICE",40.83443366900008,-73.87925552699994
1,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.72100747400003,-74.00273599999997
45,Bronx,"HARASSMENT,SUBD 1,CIVILIAN",40.86880092300004,-73.83167313199993
18,Manhattan,"FORGERY,ETC.-MISD.",40.760157529000026,-73.98395267899997
48,Bronx,AGGRAVATED HARASSMENT 2,40.84848851200008,-73.89526396599996
30,Manhattan,"SEXUAL ABUSE 3,2",40.82885104500008,-73.94383419099995
10,Manhattan,"HARASSMENT,SUBD 3,4,5",40.75979352100006,-73.99585391499993
120,Staten Island,"HARASSMENT,SUBD 1,CIVILIAN",40.61755821700007,-74.08142462899998
72,Brooklyn,"CHILD, ENDANGERING WELFARE",40.65819343200008,-74.00103224299994
115,Queens,OBSTR BREATH/CIRCUL,40.76687900600007,-73.87794841
62,Brooklyn,"LARCENY,PETIT FROM OPEN AREAS,",40.59269704700006,-73.99330421699995
122,Staten Island,"HARASSMENT,SUBD 3,4,5",40.56431806000006,-74.11014197799993
100,Queens,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.593389655000074,-73.79948217199995
34,Manhattan,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.862764879000046,-73.916925941
40,Bronx,AGGRAVATED HARASSMENT 2,40.81027545200004,-73.92562154799998
103,Queens,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.71011844700007,-73.75729330899996
52,Bronx,"MENACING,UNCLASSIFIED",40.862794075000075,-73.90169110199997
41,Bronx,"LARCENY,GRAND OF AUTO",40.82394493200008,-73.89487262899996
61,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.58694160700002,-73.95025544099997
41,Bronx,SEXUAL ABUSE,40.816391847000034,-73.89529641399997
24,Manhattan,"ROBBERY,BEGIN AS SHOPLIFTING",40.80174236200002,-73.96772493099996
84,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.693471325000075,-73.98724306499997
115,Queens,"HARASSMENT,SUBD 3,4,5",40.76365123700003,-73.87543100299997
7,Manhattan,"LARCENY,GRAND BY EXTORTION",40.72019999600008,-73.98873508199993
25,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.795581553000034,-73.93229781499997
75,Brooklyn,"ROBBERY,PUBLIC PLACE INSIDE",40.68336577100007,-73.87685734399997
83,Brooklyn,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.69340264400005,-73.91940879799995
120,Staten Island,"HARASSMENT,SUBD 3,4,5",40.608883423000066,-74.08315718899996
13,Manhattan,"PUBLIC ADMINISTATION,UNCLASS M",40.791151867000046,-73.884371919
49,Bronx,LEAVING SCENE-ACCIDENT-PERSONA,40.85657672800004,-73.84389367799997
52,Bronx,"HARASSMENT,SUBD 3,4,5",40.86984932700005,-73.89394675999995
75,Brooklyn,"LARCENY,PETIT FROM AUTO",40.67141166300007,-73.88151172399995
14,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.75043076800005,-73.98928217599996
43,Bronx,"LARCENY,PETIT FROM STORE-SHOPL",40.82855489200006,-73.87964199199997
18,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.762977758000034,-73.97607166899996
121,Staten Island,UNAUTHORIZED USE VEHICLE 3,40.63739917600003,-74.16071284299994
67,Brooklyn,"HARASSMENT,SUBD 1,CIVILIAN",40.64583490100006,-73.95262229399998
61,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.598738860000026,-73.95733338799994
113,Queens,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.69880347700007,-73.74914435999993
121,Staten Island,CRIMINAL CONTEMPT 1,40.62253255300004,-74.16324186399999
9,Manhattan,"LARCENY,PETIT FROM BUILDING,UN",40.72831559100007,-73.98333255599994
50,Bronx,"BURGLARY,RESIDENCE,DAY",40.872091797000046,-73.903384008
90,Brooklyn,"LARCENY,PETIT FROM BUILDING,UN",40.709256058000044,-73.95357995299997
84,Brooklyn,"LARCENY,GRAND FROM STORE-SHOPL",40.69240388700007,-73.99007040599997
5,Manhattan,"ASSAULT 2,1,UNCLASSIFIED",40.714137306000055,-73.99614172299994
102,Queens,"FRAUD,UNCLASSIFIED-MISDEMEANOR",40.696716855000034,-73.85383183499994
84,Brooklyn,"PUBLIC ADMINISTATION,UNCLASS M",40.791151867000046,-73.884371919
75,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.68293950100008,-73.88398266499998
18,Manhattan,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",40.758232371000084,-73.97743058499998
47,Bronx,"ROBBERY,OPEN AREA UNCLASSIFIED",40.899352815000036,-73.85659836499997
71,Brooklyn,"INTOXICATED DRIVING,ALCOHOL",40.66948809300004,-73.94357906499994
44,Bronx,"MISCHIEF, CRIMINAL 3 & 2, OF M",40.827819901000055,-73.92593075599996
19,Manhattan,ASSAULT 3,40.77654471900007,-73.94962638099996
44,Bronx,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.83001313200003,-73.91811231199993
26,Manhattan,"TRESPASS 2, CRIMINAL",40.81159538100008,-73.95757625299996
73,Brooklyn,RAPE 3,40.670655072000045,-73.91339091999998
52,Bronx,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.872967483000025,-73.87494056299995
77,Brooklyn,"CONTROLLED SUBSTANCE, POSSESSI",40.678250863000066,-73.95289129299994
9,Manhattan,"HARASSMENT,SUBD 1,CIVILIAN",40.72673825600003,-73.99160225699995
77,Brooklyn,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.67288014500008,-73.92369108599996
23,Manhattan,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.794629858000064,-73.94982216799998
67,Brooklyn,"ROBBERY,PERSONAL ELECTRONIC DEVICE",40.651473717000044,-73.91982703499998
52,Bronx,ASSAULT 3,40.86234874500008,-73.91098659099998
19,Manhattan,"ROBBERY,PERSONAL ELECTRONIC DEVICE",40.76687624700002,-73.95977800299994
103,Queens,"HARASSMENT,SUBD 3,4,5",40.702444153000044,-73.80336666299998
123,Staten Island,"LARCENY,PETIT OF LICENSE PLATE",40.55107778900003,-74.17752214899998
70,Brooklyn,WEAPONS POSSESSION 3,40.64638717500002,-73.97084147699996
50,Bronx,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.895204963000026,-73.88011089099997
70,Brooklyn,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.63545319600007,-73.95043545799997
71,Brooklyn,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.66331442400008,-73.94799976199994
32,Manhattan,COERCION 1,40.813488994000075,-73.95010779699999
76,Brooklyn,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.67474991700004,-73.99776989499998
77,Brooklyn,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",40.67066627200006,-73.95797590799998
43,Bronx,"LARCENY,PETIT OF LICENSE PLATE",40.81919004300004,-73.87977092899997
73,Brooklyn,RAPE 1,40.670655072000045,-73.91339091999998
46,Bronx,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",40.84830899400004,-73.90342577999998
5,Manhattan,"ASSAULT 2,1,UNCLASSIFIED",40.71779864800004,-73.992660356
103,Queens,"LARCENY,PETIT FROM OPEN AREAS,",40.708613623000076,-73.76355681399998
26,Manhattan,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.814508157000034,-73.95931208599995
109,Queens,"LARCENY,PETIT FROM STORE-SHOPL",40.759869755000075,-73.82897041199995
52,Bronx,CRIMINAL CONTEMPT 1,40.88220104000004,-73.88318653
73,Brooklyn,ASSAULT 3,40.669193922000034,-73.90524959899994
75,Brooklyn,"HARASSMENT,SUBD 1,CIVILIAN",40.661913321000036,-73.89717527999993
123,Staten Island,AGGRAVATED HARASSMENT 2,40.509952748000046,-74.24822955899998
115,Queens,"WEAPONS, POSSESSION, ETC",40.75092411000002,-73.87316295099998
67,Brooklyn,AGGRAVATED HARASSMENT 2,40.64820501500003,-73.94348895199995
5,Manhattan,ASSAULT POLICE/PEACE OFFICER,40.71634415200003,-74.00125319299997
47,Bronx,"HARASSMENT,SUBD 3,4,5",40.905853182000044,-73.85299565299994
67,Brooklyn,CRIMINAL CONTEMPT 1,40.649196637000045,-73.94504491399994
61,Brooklyn,"LARCENY,GRAND OF MOTORCYCLE",40.58989889300005,-73.94666353199995
81,Brooklyn,"LARCENY,PETIT FROM BUILDING,UN",40.69093876200003,-73.92915508999994
40,Bronx,"CONTROLLED SUBSTANCE, POSSESSI",40.816043904000026,-73.91622558399997
73,Brooklyn,"MARIJUANA, SALE 4 & 5",40.66834956600008,-73.90651606299997
40,Bronx,VIOLATION OF ORDER OF PROTECTI,40.81232435900005,-73.90841995099998
75,Brooklyn,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.67628863200008,-73.89216355799994
66,Brooklyn,"LARCENY,PETIT OF BICYCLE",40.61868789300007,-73.96503985099997
34,Manhattan,"HARASSMENT,SUBD 3,4,5",40.84843619000002,-73.93161148399997
84,Brooklyn,AGGRAVATED HARASSMENT 2,40.69097088000007,-73.98762216999995
115,Queens,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",40.75709175800005,-73.87086997299998
71,Brooklyn,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",40.659155533000046,-73.93602249299995
28,Manhattan,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.80891636100006,-73.95028100499997
75,Brooklyn,"BURGLARY,RESIDENCE,DAY",40.66171937000007,-73.878429167
67,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.638215410000036,-73.93573269999997
32,Manhattan,"HARASSMENT,SUBD 3,4,5",40.811986508000075,-73.94757654399997
42,Bronx,"ASSAULT 2,1,UNCLASSIFIED",40.82869666100004,-73.89863392899997
45,Bronx,"LARCENY,PETIT OF LICENSE PLATE",40.85047481400005,-73.78700665999997
105,Queens,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",40.68402963400007,-73.73266102799995
113,Queens,"LARCENY,PETIT FROM STORE-SHOPL",40.68050935700006,-73.75287988099996
5,Manhattan,"HARASSMENT,SUBD 3,4,5",40.71646490500007,-74.00232096899998
76,Brooklyn,"CONTROLLED SUBSTANCE,SALE 1",40.67642150200004,-74.00103252599996
69,Brooklyn,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.64071363700003,-73.90149221199994
122,Staten Island,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",40.60896473700007,-74.09510358799997
107,Queens,AGGRAVATED HARASSMENT 2,40.73291309300004,-73.80781592199997
44,Bronx,LEAVING SCENE-ACCIDENT-PERSONA,40.83094488100004,-73.91239813899993
25,Manhattan,"MARIJUANA, SALE 4 & 5",40.79763023600003,-73.93422440199998
41,Bronx,SEXUAL ABUSE,40.816391847000034,-73.89529641399997
13,Manhattan,"FRAUD,UNCLASSIFIED-FELONY",40.741506303000044,-73.97973860099995
84,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.690622013000045,-73.98523509799998
73,Brooklyn,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.67967710400006,-73.90975581999999
71,Brooklyn,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",40.65769795200004,-73.94096520299998
14,Manhattan,"MENACING,UNCLASSIFIED",40.75626620700007,-73.99050124799999
67,Brooklyn,AGGRAVATED HARASSMENT 2,40.65549899200005,-73.91795169699996
72,Brooklyn,"PROSTITUTION, PATRONIZING 4, 3",40.64278522500007,-74.02002171299995
75,Brooklyn,"LARCENY,PETIT OF BICYCLE",40.67066712500008,-73.87564431799996
5,Manhattan,"CRIMINAL MISCHIEF 4TH, GRAFFIT",40.715279141000046,-73.99659978199998
52,Bronx,SEXUAL ABUSE,40.86905853200005,-73.87963014799993
1,Manhattan,"LARCENY,PETIT FROM OPEN AREAS,",40.70831243400005,-74.01125137499997
13,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.73625412000007,-73.98917620299993
70,Brooklyn,"FORGERY,ETC.,UNCLASSIFIED-FELO",40.632893841000055,-73.94769920999995
40,Bronx,"HARASSMENT,SUBD 3,4,5",40.81115621300006,-73.90982320099994
20,Manhattan,"LARCENY,PETIT FROM BUILDING,UN",40.775041983000044,-73.98206801399994
43,Bronx,"HARASSMENT,SUBD 1,CIVILIAN",40.82578903300004,-73.88042746099995
67,Brooklyn,RAPE 1,40.648650085000035,-73.95033556299995
28,Manhattan,VIOLATION OF ORDER OF PROTECTI,40.798455240000074,-73.94808201499995
43,Bronx,"LARCENY,GRAND BY THEFT OF CREDIT CARD",40.827520105000076,-73.87701333099994
68,Brooklyn,"MENACING,UNCLASSIFIED",40.630921586000056,-74.02354521599993
44,Bronx,"LARCENY,GRAND FROM STORE-SHOPL",40.83778161800007,-73.91945797099999
107,Queens,"LARCENY,PETIT FROM OPEN AREAS,",40.720962093000026,-73.81263044799994
44,Bronx,"LARCENY,PETIT OF LICENSE PLATE",40.83068979000007,-73.92426171999993
43,Bronx,AGGRAVATED CRIMINAL CONTEMPT,40.82506399000005,-73.87739726099994
49,Bronx,"ROBBERY,HOME INVASION",40.85406923500005,-73.866709024
75,Brooklyn,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.66141182200005,-73.88635213299993
104,Queens,"HARASSMENT,SUBD 3,4,5",40.72444489500003,-73.89141458999995
105,Queens,"MISCHIEF,CRIMINAL,    UNCL 2ND",40.72093650500005,-73.74377952499998
9,Manhattan,"MISCHIEF, CRIMINAL 3 & 2, OF M",40.72521174800004,-73.98705299199997
69,Brooklyn,"HARASSMENT,SUBD 1,CIVILIAN",40.64423373200003,-73.89979339799999
77,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.67172330200003,-73.95172069799997
43,Bronx,TAX LAW,40.82647256800004,-73.87533869199996
114,Queens,RECKLESS DRIVING,40.774221743000055,-73.93181767399994
25,Manhattan,WEAPONS POSSESSION 3,40.79957445200006,-73.93590560299998
76,Brooklyn,"FRAUD,UNCLASSIFIED-FELONY",40.68122463900005,-73.99282301899994
23,Manhattan,ASSAULT 3,40.78934789300007,-73.94735241299998
75,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.67904719000006,-73.86375275599994
44,Bronx,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",40.83585100700003,-73.91054501799994
88,Brooklyn,"LARCENY,GRAND BY EXTORTION",40.68725496500008,-73.97413369799993
26,Manhattan,"LARCENY,GRAND OF BICYCLE",40.81175547300006,-73.95282208999998
49,Bronx,"LARCENY,PETIT FROM OPEN AREAS,",40.86555024300003,-73.86196786899995
44,Bronx,ASSAULT 3,40.830579863000025,-73.92834152299997
75,Brooklyn,SEXUAL ABUSE,40.67110691100004,-73.88143295699997
13,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.740095421000035,-73.97929155999998
5,Manhattan,"LARCENY,PETIT FROM BUILDING,UN",40.72197895800008,-73.99333452499997
107,Queens,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",40.71805541200007,-73.82127843299997
9,Manhattan,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",40.72796383900004,-73.980630277
111,Queens,"HARASSMENT,SUBD 3,4,5",40.77475553000005,-73.73878129799994
28,Manhattan,"MISCHIEF, CRIMINAL 4, OF MOTOR",40.80545561600008,-73.94501343699994
67,Brooklyn,"LARCENY,PETIT FROM BUILDING,UN",40.655345114000056,-73.95151270399998
67,Brooklyn,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",40.65469647500004,-73.92874667799998
42,Bronx,"HARASSMENT,SUBD 3,4,5",40.82253559900005,-73.90609713199996
14,Manhattan,"LARCENY,PETIT FROM AUTO",40.75279712600008,-73.99488344499997
52,Bronx,RAPE 1,40.86905853200005,-73.87963014799993
81,Brooklyn,"ROBBERY,OPEN AREA UNCLASSIFIED",40.67763444800004,-73.93307370299993
14,Manhattan,ASSAULT 3,40.75653542800006,-73.99402048499996
73,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.676080719000026,-73.90543088799996
115,Queens,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",40.748713932000044,-73.89426591599994
1,Manhattan,"LARCENY,PETIT FROM OPEN AREAS,",40.71655199500003,-74.01327288099996
49,Bronx,ASSAULT 3,40.86382834600005,-73.83605666899997
94,Brooklyn,ASSAULT 3,40.71407505800004,-73.95162509299998
106,Queens,"FRAUD,UNCLASSIFIED-FELONY",40.65323132100008,-73.83942489199995
5,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.714430898000046,-74.00610127799997
43,Bronx,LEAVING SCENE-ACCIDENT-PERSONA,40.83443366900008,-73.87925552699994
52,Bronx,"MARIJUANA, POSSESSION 4 & 5",40.85966082900006,-73.90311285799999
47,Bronx,"HARASSMENT,SUBD 1,CIVILIAN",40.88810125600002,-73.85354485699997
46,Bronx,"HARASSMENT,SUBD 1,CIVILIAN",40.85238190900003,-73.91351577099994
44,Bronx,"HARASSMENT,SUBD 3,4,5",40.83021160200008,-73.91182094199996
75,Brooklyn,"LARCENY,PETIT FROM AUTO",40.673722103000046,-73.90115145299995
81,Brooklyn,AGGRAVATED HARASSMENT 2,40.678349636000064,-73.93578776199998
42,Bronx,"LARCENY,PETIT OF VEHICLE ACCES",40.827101542000044,-73.90129216599996
70,Brooklyn,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",40.63171214200002,-73.95752487099996
67,Brooklyn,"ASSAULT 2,1,UNCLASSIFIED",40.64561374900006,-73.920039477
62,Brooklyn,RAPE 1,40.60260317900003,-74.00308766099994
41,Bronx,"ROBBERY,LICENSED FOR HIRE VEHICLE",40.821028324000046,-73.88724654899994
32,Manhattan,"FRAUD,UNCLASSIFIED-MISDEMEANOR",40.81152201200007,-73.94060118099996
66,Brooklyn,ASSAULT 3,40.61019770600007,-73.97325954999997
84,Brooklyn,CRIMINAL CONTEMPT 1,40.692557669000045,-73.99097189599996
115,Queens,"HARASSMENT,SUBD 3,4,5",40.75276476800008,-73.85812665499998
28,Manhattan,"LARCENY,PETIT OF BICYCLE",40.81077276700007,-73.95259158999993
49,Bronx,"LARCENY,PETIT OF VEHICLE ACCES",40.867624314000075,-73.85235343699998
111,Queens,"HARASSMENT,SUBD 3,4,5",40.74462148500004,-73.75147279799995
94,Brooklyn,"MENACING,UNCLASSIFIED",40.72655783000005,-73.94465280299994
90,Brooklyn,CRIMINAL CONTEMPT 1,40.70747455900005,-73.96054242799994
48,Bronx,"ASSAULT 2,1,UNCLASSIFIED",40.84952065500005,-73.89848291599996
109,Queens,AGGRAVATED HARASSMENT 2,40.748441769000074,-73.82975404899997
103,Queens,"ASSAULT 2,1,UNCLASSIFIED",40.70551523700004,-73.798423556
32,Manhattan,"LARCENY,GRAND FROM PERSON,PICK",40.81718431000007,-73.94605507299997
112,Queens,"LARCENY,PETIT FROM STORE-SHOPL",40.72963470100007,-73.86264267799999
78,Brooklyn,"LEWDNESS,PUBLIC",40.67034951000005,-73.98872547499997
122,Staten Island,"MISCHIEF, CRIMINAL 3 & 2, OF M",40.555089106000025,-74.13184092099993
44,Bronx,"ROBBERY,OPEN AREA UNCLASSIFIED",40.83124076800004,-73.91917318999998
105,Queens,"LARCENY,PETIT FROM OPEN AREAS,",40.65234443700007,-73.73771811999995
20,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.78355861800003,-73.98033967299993
49,Bronx,"HARASSMENT,SUBD 3,4,5",40.86858934000002,-73.86725479999996
81,Brooklyn,"HARASSMENT,SUBD 3,4,5",40.689498668000056,-73.92207105399994
13,Manhattan,"LARCENY,PETIT FROM STORE-SHOPL",40.73821959500003,-73.99201218099995
66,Brooklyn,"LARCENY,PETIT BY FALSE PROMISE",40.63468973200002,-74.00513921099997
